NREL's S834 Airfoil
   1.0000000    0.0000000
   0.9960639    0.0006056
   0.9848157    0.0030996
   0.9675382    0.0079111
   0.9454816    0.0146441
   0.9194049    0.0224627
   0.8894981    0.0305510
   0.8556483    0.0386859
   0.8182885    0.0469095
   0.7779608    0.0550098
   0.7351630    0.0627030
   0.6903313    0.0696979
   0.6438488    0.0757447
   0.5960563    0.0806713
   0.5473219    0.0844899
   0.4982796    0.0870954
   0.4492634    0.0882910
   0.4005834    0.0881445
   0.3527335    0.0867962
   0.3062396    0.0843080
   0.2615959    0.0807349
   0.2192883    0.0761250
   0.1797358    0.0705404
   0.1433653    0.0640481
   0.1104959    0.0567361
   0.0814796    0.0487115
   0.0565134    0.0401012
   0.0358692    0.0311013
   0.0196570    0.0219158
   0.0081158    0.0128768
   0.0013926    0.0043781
   0.0010377    0.0036631
   0.0003068    0.0017640
   0.0000000    0.0000000
   0.0002492   -0.0017620
   0.0006313   -0.0029529
   0.0009143   -0.0036499
   0.0060990   -0.0110885
   0.0163718   -0.0195405
   0.0313486   -0.0278792
   0.0507693   -0.0357054
   0.0746320   -0.0428223
   0.1026626   -0.0490297
   0.1347691   -0.0542238
   0.1706025   -0.0583145
   0.2099608   -0.0612660
   0.2524160   -0.0630641
   0.2976611   -0.0637300
   0.3451921   -0.0633077
   0.3946100   -0.0618622
   0.4453479   -0.0594815
   0.4969296   -0.0562588
   0.5487413   -0.0523091
   0.6002529   -0.0477324
   0.6508325   -0.0426218
   0.6999771   -0.0370503
   0.7471306   -0.0311280
   0.7918351   -0.0249580
   0.8335955   -0.0186862
   0.8722550   -0.0121816
   0.9078665   -0.0065204
   0.9392112   -0.0025315
   0.9650200   -0.0003322
   0.9842149    0.0003916
   0.9960210    0.0002436
   1.0000000    0.0000000
