tracfoil
   1.0000000    0.0000000
   0.9802951    0.0078206
   0.9302793    0.0286178
   0.8133803    0.0665565
   0.7123318    0.0851742
   0.5978202    0.0978508
   0.4759401    0.1041087
   0.3550834    0.1034782
   0.2976608    0.1005767
   0.1935207    0.0898177
   0.1485012    0.0819662
   0.1096805    0.0724388
   0.0493415    0.0470531
   0.0119836    0.0194521
   0.0100723    0.0173617
   0.0082313    0.0151607
   0.0064330    0.0127621
   0.0046456    0.0100818
   0.0028386    0.0070339
   0.0015974    0.0046852
   0.0005712    0.0022854
   0.0000000    0.0000000
   0.0001220   -0.0020042
   0.0011783   -0.0035596
   0.0013456   -0.0036849
   0.0015218   -0.0038061
   0.0017040   -0.0039243
   0.0018912   -0.0040395
   0.0020794   -0.0041557
   0.0040568   -0.0054881
   0.0059308   -0.0069238
   0.0077470   -0.0084095
   0.0095531   -0.0098904
   0.0113941   -0.0113141
   0.0294049   -0.0202395
   0.0542063   -0.0287411
   0.0856959   -0.0361201
   0.1227714   -0.0413817
   0.2165700   -0.0436443
   0.3323227   -0.0402353
   0.4601470   -0.0327879
   0.5890532   -0.0206422
   0.7169258    0.0012885
   0.8422198    0.0180160
   0.9451106    0.0149867
   0.9772002    0.0074100
   1.0000000    0.0000000
