FAD13 (c)Franck
   1.0000000    0.0000500
   0.9755900    0.0035100
   0.9430700    0.0078800
   0.9037500    0.0128800
   0.8589500    0.0184500
   0.8099800    0.0244600
   0.7581100    0.0304200
   0.7047000    0.0365200
   0.6510400    0.0423300
   0.5984200    0.0477200
   0.5481400    0.0523400
   0.5010600    0.0562000
   0.4571100    0.0592800
   0.4161200    0.0619300
   0.3779200    0.0637500
   0.3423400    0.0649300
   0.3092000    0.0656500
   0.2783300    0.0656600
   0.2495800    0.0650400
   0.2227400    0.0639700
   0.1976500    0.0625100
   0.1742300    0.0605200
   0.1524500    0.0580000
   0.1322500    0.0551900
   0.1136300    0.0521000
   0.0965700    0.0487000
   0.0810700    0.0450200
   0.0670900    0.0411200
   0.0546200    0.0371100
   0.0436100    0.0330800
   0.0340600    0.0290800
   0.0259100    0.0251200
   0.0191000    0.0212200
   0.0135300    0.0174200
   0.0091100    0.0138100
   0.0056900    0.0104600
   0.0031600    0.0074200
   0.0013900    0.0046900
   0.0003500    0.0022200
   0.0000000    0.0000000
   0.0004600   -0.0023600
   0.0018500   -0.0046600
   0.0041400   -0.0068400
   0.0073400   -0.0089600
   0.0115200   -0.0110200
   0.0167600   -0.0130000
   0.0231200   -0.0149000
   0.0306700   -0.0166800
   0.0395100   -0.0182800
   0.0496900   -0.0197300
   0.0612700   -0.0211000
   0.0742500   -0.0223900
   0.0886700   -0.0236100
   0.1045600   -0.0246700
   0.1219600   -0.0255300
   0.1408800   -0.0261900
   0.1613500   -0.0267200
   0.1833800   -0.0271500
   0.2070100   -0.0273900
   0.2322600   -0.0273900
   0.2591600   -0.0271400
   0.2877300   -0.0266800
   0.3179900   -0.0259400
   0.3499600   -0.0250700
   0.3836900   -0.0240100
   0.4191800   -0.0226900
   0.4564500   -0.0213000
   0.4955500   -0.0199000
   0.5364600   -0.0181900
   0.5792100   -0.0161500
   0.6235900   -0.0141100
   0.6693000   -0.0121400
   0.7160100   -0.0101200
   0.7634200   -0.0082000
   0.8112100   -0.0059500
   0.8590800   -0.0038600
   0.9067100   -0.0020100
   0.9537900   -0.0006500
   1.0000000   -0.0000500
