BE50 (smoothed)
   1.0000000    0.0012950
   0.9975400    0.0017851
   0.9907000    0.0031452
   0.9803701    0.0051755
   0.9669802    0.0077758
   0.9504402    0.0109162
   0.9306403    0.0145767
   0.9077504    0.0186573
   0.8820205    0.0230579
   0.8537007    0.0276687
   0.8230908    0.0323894
   0.7904809    0.0371102
   0.7561610    0.0417711
   0.7204311    0.0462820
   0.6835912    0.0505929
   0.6459413    0.0546438
   0.6077814    0.0583648
   0.5693715    0.0617258
   0.5309916    0.0646767
   0.4926517    0.0671577
   0.4543517    0.0691286
   0.4163818    0.0705596
   0.3788718    0.0714605
   0.3420418    0.0718814
   0.3060918    0.0718223
   0.2712018    0.0712132
   0.2376017    0.0699541
   0.2054917    0.0679449
   0.1750416    0.0650756
   0.1464815    0.0613063
   0.1199914    0.0566470
   0.0957613    0.0511576
   0.0739511    0.0449381
   0.0546810    0.0381486
   0.0381108    0.0310090
   0.0243306    0.0237694
   0.0133804    0.0166497
   0.0054802    0.0099199
   0.0009801    0.0038500
   0.0000000    0.0000000
   0.0009799   -0.0032900
   0.0054798   -0.0069201
   0.0133798   -0.0095303
   0.0243297   -0.0112406
   0.0381097   -0.0122110
   0.0546797   -0.0125314
   0.0739497   -0.0122618
   0.0957597   -0.0114924
   0.1199897   -0.0103030
   0.1464798   -0.0087937
   0.1750398   -0.0070644
   0.2054899   -0.0051951
   0.2375999   -0.0032059
   0.2712000   -0.0011268
   0.3060900    0.0010423
   0.3420401    0.0033214
   0.3788702    0.0056505
   0.4163802    0.0079396
   0.4543503    0.0100386
   0.4926503    0.0117877
   0.5309903    0.0131167
   0.5693704    0.0139858
   0.6077804    0.0144148
   0.6459404    0.0144139
   0.6835904    0.0140329
   0.7204304    0.0133220
   0.7561603    0.0123411
   0.7904803    0.0111502
   0.8230903    0.0098094
   0.8537002    0.0083687
   0.8820202    0.0068879
   0.9077502    0.0054073
   0.9306401    0.0039867
   0.9504401    0.0026562
   0.9669801    0.0014658
   0.9803700    0.0004155
   0.9907000   -0.0004548
   0.9975400   -0.0010649
   1.0000000   -0.0012950
