SD7084 (9
   1.0000000    0.0000000
   0.9965800    0.0003005
   0.9865002    0.0013922
   0.9702606    0.0036148
   0.9484511    0.0070682
   0.9217219    0.0116425
   0.8906427    0.0170975
   0.8557537    0.0231331
   0.8174847    0.0294092
   0.7761957    0.0356058
   0.7321867    0.0415629
   0.6858476    0.0472103
   0.6377084    0.0525080
   0.5882992    0.0573359
   0.5381599    0.0615839
   0.4878404    0.0651619
   0.4378609    0.0679499
   0.3887512    0.0698778
   0.3409913    0.0708454
   0.2950613    0.0707928
   0.2514011    0.0696698
   0.2104308    0.0674663
   0.1725503    0.0641224
   0.1380495    0.0595879
   0.1071086    0.0538829
   0.0798675    0.0471272
   0.0564263    0.0394910
   0.0368750    0.0312441
   0.0213236    0.0227166
   0.0098523    0.0142884
   0.0026310    0.0064696
   0.0000000    0.0000000
   0.0029391   -0.0053505
   0.0116684   -0.0101519
   0.0257477   -0.0142441
   0.0451172   -0.0177072
   0.0695467   -0.0205611
   0.0987564   -0.0228058
   0.1324461   -0.0244412
   0.1702959   -0.0254672
   0.2118958   -0.0259439
   0.2567959   -0.0258911
   0.3045159   -0.0253587
   0.3545461   -0.0243767
   0.4063263   -0.0230250
   0.4593066   -0.0213435
   0.5128869   -0.0194321
   0.5664672   -0.0173406
   0.6194276   -0.0151391
   0.6711579   -0.0129274
   0.7210483   -0.0107454
   0.7685186   -0.0086930
   0.8129589   -0.0068201
   0.8537892   -0.0051966
   0.8904694   -0.0038225
   0.9224996   -0.0027076
   0.9494197   -0.0018119
   0.9708798   -0.0010453
   0.9867099   -0.0003879
   0.9966100   -0.0000595
   1.0000000    0.0000000
