MH 64  8
   1.0000000    0.0000000
   0.9967788   -0.0000184
   0.9871020    0.0000731
   0.9711206    0.0006042
   0.9491922    0.0017923
   0.9217184    0.0037596
   0.8892051    0.0066305
   0.8523008    0.0104243
   0.8116654    0.0150172
   0.7679402    0.0202393
   0.7217664    0.0258700
   0.6737726    0.0316401
   0.6245044    0.0372234
   0.5744160    0.0423626
   0.5239437    0.0468585
   0.4735013    0.0505939
   0.4235460    0.0535181
   0.3745758    0.0555886
   0.3270821    0.0567500
   0.2815439    0.0569525
   0.2383929    0.0561302
   0.1980007    0.0542594
   0.1607065    0.0513437
   0.1268015    0.0474287
   0.0965551    0.0425946
   0.0702029    0.0369383
   0.0479211    0.0305619
   0.0297871    0.0236366
   0.0158717    0.0164347
   0.0062117    0.0093123
   0.0019788    0.0045737
   0.0008870    0.0027280
   0.0002074    0.0010277
   0.0000000    0.0000000
   0.0000489   -0.0008995
   0.0004293   -0.0017415
   0.0011228   -0.0026179
   0.0026186   -0.0039769
   0.0046062   -0.0053857
   0.0069341   -0.0067741
   0.0183305   -0.0115389
   0.0346608   -0.0160800
   0.0556935   -0.0201973
   0.0812305   -0.0237033
   0.1110776   -0.0264417
   0.1450669   -0.0283268
   0.1829603   -0.0293596
   0.2244773   -0.0295837
   0.2692431   -0.0291109
   0.3168047   -0.0280357
   0.3666670   -0.0264651
   0.4183018   -0.0245062
   0.4711293   -0.0222971
   0.5245266   -0.0199439
   0.5778502   -0.0175563
   0.6304437   -0.0152039
   0.6816600   -0.0129544
   0.7308676   -0.0108415
   0.7774645   -0.0089034
   0.8208824   -0.0071563
   0.8605819   -0.0056295
   0.8960598   -0.0043156
   0.9268685   -0.0032081
   0.9526200   -0.0022736
   0.9729901   -0.0014806
   0.9877666   -0.0007599
   0.9968699   -0.0002022
   1.0000000    0.0000000
