tracfoil
   1.0000000    0.0000000
   0.9500000    0.0200000
   0.9000000    0.0370000
   0.8503370    0.0508300
   0.8000000    0.0620000
   0.7000000    0.0770000
   0.6500540    0.0816160
   0.6000000    0.0850000
   0.5000000    0.0890000
   0.4500040    0.0890250
   0.4000000    0.0880000
   0.3000000    0.0830000
   0.2749920    0.0806320
   0.2500000    0.0780000
   0.2333020    0.0762100
   0.2166260    0.0742690
   0.2000000    0.0720000
   0.1832960    0.0692590
   0.1666400    0.0661940
   0.1500000    0.0630000
   0.1332360    0.0597530
   0.1165410    0.0562070
   0.1000000    0.0520000
   0.0916050    0.0494910
   0.0832710    0.0467960
   0.0750000    0.0440000
   0.0666800    0.0411240
   0.0583660    0.0381500
   0.0500000    0.0350000
   0.0412930    0.0314780
   0.0328380    0.0276540
   0.0250000    0.0235000
   0.0229950    0.0222940
   0.0210200    0.0210360
   0.0190280    0.0197020
   0.0169740    0.0182680
   0.0148130    0.0167090
   0.0125000    0.0150000
   0.0092850    0.0125600
   0.0060750    0.0099440
   0.0032060    0.0072660
   0.0010140    0.0046390
   0.0000000    0.0000000
   0.0013170   -0.0015220
   0.0035060   -0.0027780
   0.0062870   -0.0037730
   0.0093780   -0.0045130
   0.0125000   -0.0050000
   0.0147850   -0.0052110
   0.0169510   -0.0053020
   0.0190250   -0.0052990
   0.0210390   -0.0052300
   0.0230200   -0.0051210
   0.0250000   -0.0050000
   0.0331460   -0.0046240
   0.0415420   -0.0043400
   0.0500000   -0.0040000
   0.0583930   -0.0034850
   0.0667110   -0.0028050
   0.0750000   -0.0020000
   0.0833320   -0.0010990
   0.0916700   -0.0001020
   0.0924420    0.0000000
   0.1000000    0.0010000
   0.1166960    0.0035240
   0.1333480    0.0062720
   0.1500000    0.0090000
   0.1666390    0.0115080
   0.1833100    0.0138200
   0.2000000    0.0160000
   0.2166560    0.0180950
   0.2333220    0.0201030
   0.2500000    0.0220000
   0.2749880    0.0246080
   0.3000000    0.0270000
   0.4000000    0.0350000
   0.4499800    0.0378880
   0.5000000    0.0400000
   0.6000000    0.0420000
   0.6500060    0.0419270
   0.7000000    0.0410000
   0.8000000    0.0360000
   0.8501240    0.0315830
   0.9000000    0.0250000
   0.9500000    0.0150000
   0.9751570    0.0081150
   1.0000000    0.0000000
